lat,lon
40.95162239734115,-73.75646476841749
40.916204289235495,-73.76992896593393
40.912653282918356,-73.74734060860456
40.89418779376926,-73.75937147832694
40.903486893214605,-73.73815404272855
40.87389218125524,-73.75846784210981
40.83106683257999,-73.72942817605319
40.83117172930422,-73.73552243805706
40.87040368530931,-73.75491923487962
40.90544989768448,-73.74130461014093
40.90541154209557,-73.75460356868089
40.88926620844784,-73.75341587162794
40.8991959250349,-73.74892774618448
40.9080908155817,-73.74262066579641
40.92341812018337,-73.73746118343652
40.93977043096008,-73.75311300552667
40.90125063125076,-73.75063701368154
40.883465968706034,-73.74330604470552
40.89363309804382,-73.73159407473386
40.866177425422094,-73.77757084763826
40.88962495390358,-73.78107236719906
40.9155418283123,-73.73897299564659
40.90165562991085,-73.73243320382417
40.902966008223906,-73.76060198641599
40.88895779911461,-73.73640485502065
40.892641977109335,-73.7533727625686
40.88141060683908,-73.76281471944631
40.75618910899418,-73.87331403441013
40.70119401875915,-73.91055368281187
40.77096045546266,-73.9146203102845
40.67182383004608,-73.9203700946945
40.69927418295326,-73.9191380294341
40.66444507304611,-73.83974458671392
40.63717070285263,-73.82204166448892
40.6160654133934,-73.83200842536272
40.683559008576296,-73.82065974570097
40.64738570962133,-73.84548891729892
40.65054728899183,-73.91604922733487
40.72197190735521,-73.86972027666152
40.75249533046069,-73.91249004028023
40.69576909456434,-73.8262504676658
40.69324279639902,-73.88843277490915
40.60049544338169,-73.8726919109303
40.66369465056839,-73.90278419501365
40.631952450312994,-73.9145197050947
40.69264826986971,-73.89753012008251
40.675848581530474,-73.89205956108154
40.67982441250267,-73.88114343232692
40.970564783253096,-73.92515386290134
40.941321328915976,-73.91147345326127
40.91549620095672,-73.89823481834709
40.95676204625549,-73.88113323993267
40.94273951713028,-73.87855308897079
40.95979614619198,-73.86021638310731
40.903949946798704,-73.89096618837894
40.92234343353691,-73.91677408314527
40.96486644510212,-73.98733363508464
40.93133685056152,-73.97928670629146
40.991970405616186,-73.97942216902256
40.986589059867285,-73.92301988995851
40.96863682631435,-73.80050264693081
40.95891943637314,-73.9331414440948
40.99357284668865,-73.97063403016173
40.997877926268,-73.96848055285037
40.9932331896204,-73.96428518857094
40.97306856576385,-73.95135931878569
40.985682547726064,-73.91251669100703
40.98944304946842,-74.03998827583374
40.97992330852928,-74.01876504740895
40.854367823042296,-73.74449606633962
40.8270385867733,-73.7429708728868
40.843491353728204,-73.72981921232522
40.84067530993404,-73.73136319614233
40.847913563885115,-73.73985416091264
40.8568275055665,-73.74592298663438
40.82031998846712,-73.7218472102958
40.807637587823294,-73.73549990750135
40.832237035669706,-73.78074667251886
40.81072048906269,-73.75747092462362
40.82050278101149,-73.75357959068597
40.79055337112429,-73.77593870855155
41.00437767867031,-74.10809836185754
41.01200906995716,-74.13813652492345
40.97714352671089,-74.06848455614627
40.99751068715038,-74.04502771443904
41.00611189071121,-74.13364249862016
41.00277057353439,-74.13310502863706
41.00340779189053,-74.09577149546922
41.01579053763332,-74.11629663801969
41.0047824836153,-74.07790267861665
40.98559635940971,-74.10680742955984
40.987722531594656,-74.0893916676122
40.990385443605796,-74.05346727765381
41.02991233829441,-74.06036020464481
40.61261090699615,-73.70046303070367
40.65054846618357,-73.71004674232782
40.66385115746441,-73.71927255786241
40.68456953082266,-73.74559475875677
40.66864901844444,-73.7169416288215
40.670522317923925,-73.73034161723436
40.77133169833603,-73.73390420175375
40.72770198497953,-73.72312538719953
40.70591162953558,-73.71663627422632
40.70957330305161,-73.70592719710649
40.79413145098867,-73.70244744814218
40.69572928611221,-73.72509190834344
40.65143211994352,-73.72362125314058
40.59854042593422,-74.03878977543891
40.6320299363512,-74.13890557385267
40.65017081860485,-74.08486275769056
40.611175940074354,-74.0420670176226
40.628454715647116,-74.05158925450624
40.59144452277603,-73.9911622369963
40.61087603930416,-74.03102343178571
40.71553388301315,-74.13836171127141
40.674125895537756,-74.11609286464036
40.690816537179366,-74.1338768342811
40.622552171983145,-74.04391950017991
40.63999464426222,-74.0609384218532
40.61800342861595,-74.06344320274175
40.64527049724045,-73.70328179395975
40.61435431305351,-73.69543916381181
40.699370343871735,-73.69206169641794
40.71440099988165,-73.70287874735178
40.71865591097655,-73.69824254906953
40.71156738016785,-73.70475125706972
40.740737926848546,-73.69125861323656
40.671745852269545,-73.70227677024187
40.640642829872995,-73.70911252892793
40.66262199047985,-73.71340895093263
40.71834100846233,-73.70140540993991
40.72557035151901,-73.6891797522384
40.73294991131904,-73.69497499264062
40.71360867533865,-73.70785898364366
40.78110742818596,-73.69137537873567
40.79078639920833,-73.70647344387353
40.795356188603066,-73.70998093879999
40.8083514614779,-73.70999747908891
40.81870716873589,-73.7053121963817
40.78581111382725,-73.6998380760032
40.815303415693656,-73.6943189541179
40.70651291374149,-73.70179760850252
40.65333142194929,-73.71928246713459
40.55538101557674,-73.7794174740392
40.542118058242224,-73.76609063542665
40.53752449218216,-73.80809270239652
40.575541243590735,-73.75770621395887
40.55495235387268,-73.7476256678182
40.56918431881847,-73.74195017314733
40.55089061025562,-73.76617756880106
40.57611560884895,-73.75595581925691
40.56776660744133,-73.74744190669836
40.56280215147915,-73.73732714749158
40.820189614482544,-73.75222744441808
40.80120550531926,-73.74267885483087
40.81333322141352,-73.73452796436132
40.87523957405271,-73.71342280901254
40.86115004185619,-73.7305681148845
40.87019314680281,-73.7484042832929
40.82297246966543,-73.72714420057119
40.823608596511505,-73.72575053966821
40.85599860612335,-73.73918325103105
40.89124323491039,-73.72415025926412
40.889541060366064,-73.71798718369783
40.89192771974983,-73.72026512420953
40.89043019775333,-73.7245314160663
40.897399709262274,-73.72903748250783
40.879267022647284,-73.72958732045473
40.88755571905556,-73.73969906962694
40.93284921411457,-73.73400488889993
40.94865605298462,-73.73257667220416
40.908425495662115,-73.74716371692003
40.861112498380564,-73.72830298937143
40.887959853448294,-73.73348579204858
40.92619952622833,-73.7046285013038
40.9164325303215,-73.72155070699037
40.8972302830595,-73.70996401108087
40.868882731236845,-73.71312037504495
40.88510015670242,-73.73954208589376
40.828455724455736,-73.74128142393411
40.837926634289644,-73.72747497654737
40.923307449259184,-73.72600329316438
40.80204067815127,-74.1105075666982
40.82524152908506,-74.04937989658893
40.83218213979187,-74.07631231493534
40.82255743507328,-74.08625244743408
40.8290798744935,-74.10780628419698
40.87828780774059,-74.03471615559639
40.878128559030905,-74.08811515218795
40.87109538976135,-74.05061558283151
40.752429891079984,-74.09000346458734
40.72840095374765,-74.12022342181982
40.69540054414453,-74.08174618727745
40.7550105323832,-74.07243792361797
40.81931777361813,-74.1310495922643
40.84582074049892,-74.10245959854902
40.83372679416122,-74.1162763575393
40.82788147840681,-74.10164593554319
40.82613667909088,-74.11472255385698
40.86117748234453,-74.14918774760545
40.86190968070211,-74.13035793996633
40.81116893950882,-74.10825334883512
40.95416162971439,-73.80548072255434
40.940777362026594,-73.7645949015695
40.942721501626394,-73.80404362476648
40.944688380398176,-73.80312139190019
40.902585805096045,-73.7979562620002
40.961405382193945,-73.82050629354299
40.95519074860992,-73.79734526968778
40.97899138990822,-73.76923397577585
40.90992911223354,-73.77575724221052
40.92760147217693,-73.80026352799716
40.94329609040203,-73.83175424135507
40.92227669123592,-73.76663890875162
40.930622801818274,-73.74643028176607
40.91018445853176,-73.79378606773199
40.93028999928417,-73.77798952556431
40.858165600039385,-73.8016134986955
40.83710043195667,-73.76873301363767
40.856209621467016,-73.82246171332181
40.82813190732183,-73.82445396877111
40.82319168064775,-73.7871968785602
40.811942853667155,-73.7607186774093
40.81601243156972,-73.76802233255684
40.88768069509449,-73.8221933881122
40.88614098791065,-73.85175445324958
40.81532909784498,-73.82424457765401
40.78424251142921,-73.82496159172834
40.79948328126254,-73.83186069525064
40.783533227332256,-73.79419204986871
40.808489330746546,-73.78977844513238
40.8171805335957,-73.82071885860742
40.81910736177149,-73.78169836498083
40.8457230261344,-73.7830795089084
40.83040560845318,-73.80389240778268
40.83609016303005,-73.78585902250589
40.89685045246067,-73.78195578254045
40.90988987747612,-73.85083557314456
40.89650136295738,-73.69161901272119
40.929242700971976,-73.69350698984445
40.92686007980289,-73.6923441330272
40.95212121371212,-73.68947160638155
40.92060048941555,-73.68869844473184
40.955287412442594,-73.68889642155946
40.9651877737421,-73.68834337986291
40.95458357099476,-73.6882271508056
40.94851458136024,-73.6876230577308
40.94179681006851,-73.6900886932689
40.931422770656965,-73.68697879112544
40.97010974649372,-73.68705597914041
40.96426460210266,-73.68523669637025
40.92773789230766,-73.68198222316087
40.95105327729168,-73.68748432792009
40.903098732866674,-73.68644097841562
40.90063305262508,-73.68291986382783
40.95903363887253,-73.6840587893802
40.98261568013611,-73.68255064285577
40.974511713423155,-73.68018803394617
40.9433698660511,-73.6823157409507
40.963196233548544,-73.68259242571176
40.97975741390171,-73.68076575196565
40.936879873909376,-73.68197650111497
40.96532657805862,-73.68518010176004
40.941599056758314,-73.68239057458223
40.96196550194206,-73.68144861257852
40.97336687210979,-73.68286943829834
40.64899496797504,-74.07808665580333
40.623460367955595,-74.12967195010961
40.69643436435642,-74.0827785620767
40.60196171764317,-74.1185750702697
40.614318162836454,-74.08258270866455
40.58493880990925,-74.11730640030683
40.62419341567936,-74.08578263617338
40.62916086677494,-74.01490960291804
40.60294796589794,-74.0808556566316
40.58135749463024,-74.10079336560548
40.69933203298631,-73.6997014919597
40.69751647178116,-73.71544969476045
40.72122477058353,-73.72122438646139
40.737416871525674,-73.73186184860052
40.72977300424161,-73.71918706990064
40.71185291621866,-73.72589873171628
40.724194687493465,-73.73176625765146
40.73201927792313,-73.73460975683511
40.73894238162818,-73.74114112950147
40.78424599643829,-73.72443659997762
40.75672658270257,-73.74280484414876
40.78931332070413,-73.72322826481641
40.78513351146164,-73.75646122194112
40.75723757029543,-73.74563210106672
40.829915576316736,-73.74013211227239
40.82941361580076,-73.74973497188867
40.730963884555116,-73.70029196537317
40.7695084434751,-73.71034732855142
40.74185900080981,-73.7126819530803
40.743490199260734,-73.71337521470369
40.732160123698726,-73.71426496303856
40.64416131440582,-73.72489373780073
40.662977554537676,-73.71456221140207
40.66092348907175,-73.70626250303567
40.63785038206758,-73.70516908562959
40.71248217362943,-73.70854318536105
40.70770186994257,-73.71056759751619
40.71135925937476,-73.71226066745103
40.664572708942316,-73.71133643782916
40.64936129067125,-73.7173814514953
41.04559241298618,-73.80601433313669
41.04196558956089,-73.81995791590991
41.04222284320774,-73.81053445137323
41.04654948476734,-73.83416994310201
41.0419300651926,-73.78449666894258
41.03309203747692,-73.80902572370351
41.037644640244864,-73.80849780536474
41.033779755868345,-73.80327910579027
41.034427896775625,-73.80117687977136
41.041397169865995,-73.79464385307611
41.04167677525463,-73.79613915479959
41.049974159039884,-73.84248051441492
41.04737533692303,-73.7995138803798
41.04120861057224,-73.84618371374191
41.049661473073385,-73.79791954553903
41.04467050794544,-73.78829133904756
41.046021953858755,-73.85292987174572
40.997343511022954,-73.77744378543676
40.992951796092406,-73.766937349208
41.01123665336552,-73.83567114568531
41.018704400100134,-73.85870846755088
40.993638307489775,-73.74834128118337
40.9843992001194,-73.74003525472463
40.99790471855583,-73.75440904892267
41.01334641937199,-73.8945599610287
41.023746476210974,-73.85212826377929
41.00890262488308,-73.80702096617998
41.00781299237194,-73.78255984581294
41.0094493782896,-73.8383653799373
40.66741944912853,-74.15773931539835
40.66351287875357,-74.14840615189851
40.636914782859705,-74.15215193129362
40.694133178033255,-74.15379819668115
40.65891156408968,-74.15591681397737
40.64775437179985,-74.13556187249006
40.66820457641067,-74.16029979682745
40.666863740124136,-74.15005138910594
40.704411548264645,-74.1673291663009
40.685111508407026,-74.17357547975362
40.64595168892326,-74.14613454438032
40.67208311770143,-74.13176794744314
40.67976128373327,-74.15912051893056
40.64353783492031,-74.13581601179422
40.64449387107077,-74.12659126914323
40.699539364017866,-74.16383345819295
40.630457550920866,-74.17491172648252
40.63746251229229,-74.13585156596483
40.63182829383793,-74.17412154770673
40.61710049275341,-74.17474981046499
40.63343221012535,-74.14319669104398
40.63998749170485,-74.16537715888799
40.592346981801406,-74.15314110017599
40.62991911236229,-74.14839160836519
40.65711902145328,-74.16155073440851
40.62291042570057,-74.16243206358732
40.57656863395157,-73.83839980161966
40.557827607430845,-73.84870788104118
40.57298588816109,-73.87681315488399
40.5905648923296,-73.87296969092668
40.5338796830553,-73.83593404687227
40.54114270273628,-73.87378672159494
40.53658482495728,-73.87045748180927
40.599998519458204,-73.8797756323892
40.610267386474035,-73.87208582855047
40.639752001203924,-73.8674449960071
41.03871820930424,-73.69026345408739
41.047880605496786,-73.69385943210901
41.04773904446545,-73.69071108496965
41.04891650442066,-73.68815946973146
41.04161866072597,-73.68908021248163
41.03958247665348,-73.68578499949754
41.04649116162243,-73.69206598795236
41.04626624349537,-73.69513026274026
41.04186253313007,-73.6819316784221
41.03534050349178,-73.68489534056962
41.04228092793407,-73.68812576330484
41.029712334908865,-73.69246986902536
41.03764905098858,-73.69498181737245
41.042085871734045,-73.68998462355913
41.03540952567043,-73.68712231911005
41.03742881182613,-73.68795243299783
41.02906943921032,-73.68064350283922
41.02946887973728,-73.67539507544817
41.02044440869274,-73.68457562125505
41.02541391614857,-73.67942190564455
41.032097086944006,-73.68272456920923
40.63801319960537,-73.72521916426004
40.636175864078425,-73.7223524639684
40.70920403737607,-73.72909808553041
40.66597770217838,-73.71803445018114
40.64996483985367,-73.75679746664346
40.64703879568758,-73.74422115481676
40.667040192224405,-73.72457813120664
40.6986139348525,-73.78307259476959
40.69018085364284,-73.78780328131498
40.680503599979296,-73.71661448872865
40.662487254180334,-73.70662269390405
40.699712474532745,-73.72076462603391
40.680699691810034,-73.71993880368055
40.6798407963294,-73.73491032815755
40.651576959230326,-73.71256322062791
40.65962550107422,-73.7109776178676
40.63392737571182,-73.7228845993358
40.94418358866157,-73.96406643160836
40.95898705784264,-73.94076485022187
40.96591334108295,-73.97638542599262
40.98863574925842,-73.94797108902813
40.985267133154295,-73.94552565015138
40.980387837328344,-73.94343669175387
40.9417948580164,-73.97317122456835
40.97587508026543,-73.95516467674851
40.992104575671576,-73.89858511484445
40.97754658822002,-73.9163991811055
40.984167665876775,-73.95247133097828
41.014303908385656,-74.04514504618228
41.010893405117415,-74.0724899063188
41.013706401624106,-74.08769981957258
41.00345809821072,-74.09011894858659
41.0054082727808,-74.12891127563299
41.03425063256206,-74.10819086826623
40.99803517822208,-74.12494509316267
41.01903273228588,-74.08233032024683
41.02559043530407,-74.10429624117197
41.019797817506216,-74.07710209137977
41.00867334071579,-74.10335870481313
41.03513534430447,-74.08245651073041
40.694207072891615,-74.00036777205051
40.67432437155428,-73.98137388400019
40.72069079492273,-73.97672459597915
40.730799532197736,-73.96605196383999
40.690720581151865,-73.99293811640919
40.72025593433561,-74.00864734149755
40.74166716884854,-73.99782341926577
40.677168436982065,-73.99955335094809
40.718573596962116,-74.01330547801436
40.71437803346696,-73.97675387955488
40.699081525840185,-73.95638308043809
40.73579399164798,-73.94985921330036
40.75967193807507,-74.01519968009771
40.72466927085104,-74.01806917808236
40.65164803031864,-73.79414175844968
40.6338721669096,-73.826632920869
40.63445298437061,-73.78804059720815
40.62319839064064,-73.80360706544698
40.663451709486864,-73.8311827371198
40.6764839968461,-73.84758492953361
40.58502195838871,-73.82881053186239
40.59002487424793,-73.80328442550481
40.69212886009397,-73.8601710016209
40.65811099175396,-73.85198082423986
40.62379743222179,-73.83502400315584
40.62622638110104,-73.85225084818184
40.620705754198454,-73.82649337149442
40.606871903576284,-73.84191094733059
40.633288980163954,-73.82264385021509
40.61762793425503,-73.77319671607793
40.66787489566984,-73.78385271526159
40.64373679522457,-73.69400677479089
40.6072823411602,-73.69445836938203
40.616020173468016,-73.69107801116289
40.592361599840544,-73.68979171312631
40.59281125728073,-73.68855533397974
40.64803450617971,-73.68755245602907
40.64883100304785,-73.69194430507005
40.62855205003204,-73.69626695311845
40.60942606691303,-73.69393241799655
40.59573039475861,-73.69228604830087
40.61635823611202,-73.68535125649751
40.6409727117795,-73.68739703691782
40.61478492680969,-73.69137069977106
40.61066474083843,-73.69360813892662
40.60709613624992,-73.69265664017976
40.642935559787176,-73.69199276364625
40.6156297779459,-73.68951484955133
40.59930646482887,-73.69587895668329
40.62127825681152,-73.69799834883989
40.60561400715294,-73.6890833715278
40.626902759708784,-73.69217765725435
40.62604293290558,-73.70071286357225
40.61965596739235,-73.69810173309625
40.95909799698772,-73.68147170937837
40.95305876497211,-73.68141681350053
40.92260553006115,-73.6786799768287
40.94756220344486,-73.68390974796594
40.94038388196411,-73.6834493616897
40.88974322441997,-73.6818696597892
40.92647789482059,-73.67999589837373
40.864208095409296,-73.68330032027544
40.86925073776426,-73.68545988596263
40.92303212050381,-73.68227467335045
40.925098345317274,-73.6817365030128
40.9170655763525,-73.6841768661815
40.9502087986845,-73.68985024488748
40.93381565872612,-73.68881637252153
40.9137162274498,-73.68067974246324
40.9281892186779,-73.6853081027347
40.926408440508276,-73.68858582175554
40.944421277083784,-73.69630226887048
40.92853996221008,-73.68891781962694
40.92301432851734,-73.68699428833307
40.88963331345501,-73.68383187449754
40.92279203299465,-73.68567374742807
40.708676621951476,-73.80235307312788
40.706929822154656,-73.83316107488454
40.69054678145828,-73.81187376774133
40.63991173420133,-73.82925251520456
40.66547571186008,-73.84749704993547
40.64626291457596,-73.8112857381183
40.64291378174009,-73.80214372671426
40.67806091222944,-73.8616606558043
40.66523902181568,-73.83186145520986
40.68913375649633,-73.80567336476625
40.99716532293739,-73.82206057406248
40.9785054183382,-73.80779743588747
40.97114777628365,-73.83676597870172
40.955781818069845,-73.8614389786798
40.9515913135189,-73.869717408188
40.93723119858685,-73.89031765259088
40.97430019144001,-73.89506425357641
40.98164852026882,-73.88908251769126
40.96391700271549,-73.8618370557505
40.898196057118795,-73.90071989244998
40.88173405144396,-73.88586958146871
40.84025939617338,-73.85562161005319
40.9103591597456,-73.80582549072088
40.776196634099215,-73.95231493397833
40.842384838201426,-73.90592539704622
40.864291333295725,-73.8456399107653
40.90235488180103,-73.81067255533517
40.88966344360294,-73.82096901930154
40.858693332113646,-73.83117418385328
40.89148850802364,-73.76829599238218
40.84872353885355,-73.81828493274034
40.86101371858301,-73.7467908749658
40.86517013672771,-73.81203307605566
40.67829317662897,-73.96318882026927
40.73061924118581,-74.00158744699539
40.71499250892582,-73.94273188545586
40.711997029073856,-73.92403630188883
40.65223133627357,-73.92325709036768
40.6394774547595,-73.92171426139058
40.690103255845926,-73.92034054569186
40.72033706370773,-74.01421884096445
40.747348473109625,-73.98702006249907
40.76495453289742,-74.01685744918169
40.78128970105233,-74.03504049427093
40.80955199960651,-74.11249724424661
40.824272990860365,-74.10996406174482
40.743952446319476,-73.99307307063819
40.70052323181214,-73.92476303524555
40.816395257301956,-74.08874903268398
40.81236833397331,-74.07350222415508
40.770402648188494,-74.05730185306848
40.72107401181046,-74.01671201384843
40.766297402493976,-74.02536372116984
40.78944983582976,-74.04974273241342
40.727872532494686,-73.99657214640855
40.65328963164272,-73.93161571047486
40.72104662720146,-73.98664403169633
40.748529178724006,-74.03893703616441
40.722734008618026,-73.9623896546963
40.63722434703293,-73.90147915876688
40.67048868600311,-73.93252421564641
40.85231377247753,-74.01723495147408
40.81867870006742,-74.0123606549877
40.860177130140684,-74.02258413679183
40.825546004511736,-73.9907669781077
40.779292947315,-73.89465234077753
40.80643959406795,-73.94005407600879
40.83336257997932,-73.99639229498091
40.82224205199661,-74.03610612846197
40.80135965410652,-74.05540478623689
40.84691086474838,-74.04599248266996
40.88156332884016,-74.05189871437133
40.88679924670639,-74.03300451136411
40.85141675982656,-74.04191960043491
40.82988426897707,-74.01695138610185
40.903134570159345,-74.00486485309185
40.83777070108833,-73.91602969563783
40.8560122183341,-73.97897234021903
40.67493163857641,-73.81502923763574
40.64041428331318,-73.78231119013608
40.61775349143925,-73.80740036464513
40.67533792618694,-73.82620388663591
40.645687208213225,-73.8174282649833
40.62979486648025,-73.80291286505044
40.62954793933811,-73.82298401392282
40.615660727657705,-73.78669844961942
40.66741852525654,-73.76660614109815
40.63514499429645,-73.75417693353475
40.60064812067928,-73.75387832916559
40.69965553347053,-73.74458150959791
40.689272232987314,-73.7932403723079
40.563987866677664,-73.79528117574037
40.66413989726486,-73.78481984532655
40.57065619591656,-73.77787670887292
40.58145198289337,-73.82209095753015
40.54659207228603,-73.82440917588056
40.592527911700635,-73.82381683982194
40.57162162724913,-73.779504720338
40.66558265004339,-73.75583210981668
40.66067273978176,-73.76726605392278
40.70406509999218,-73.7634966114837
40.656082660593405,-74.24927890694917
40.59969899121704,-74.24005535639108
40.70276680652084,-74.24180370963396
40.71064107183399,-74.24557510412515
40.71590082038226,-74.24063685930551
40.74151515278997,-74.23152342832864
40.726713725068,-74.22125631964983
40.767252050973795,-74.23231140173256
40.781990664713405,-74.22961968577684
40.7147800146419,-74.22155771053613
40.86247932229223,-74.23351321018518
40.836408399679094,-74.22908226049722
40.83516062859478,-74.23091411984744
40.78376176085355,-74.21969074405015
40.896692246832274,-74.23525467909158
40.99290162388267,-73.84952836132825
41.021307483949094,-73.80047069884122
41.006883547343634,-73.86155502147258
41.010784075297735,-73.8716616967994
41.018919513263135,-73.85322617388547
41.02472062472286,-73.8365692684728
41.01516868237438,-73.82441959179224
41.02515323523464,-73.8512042278725
41.01455445650997,-73.87402468568862
41.01776383880558,-73.866014670797
41.00084997776928,-73.8660863602835
40.9983753866333,-73.87106830275835
40.825200014449976,-73.83834593392194
40.83308377180281,-73.82613635457338
40.82745269004288,-73.82069608963312
40.846930631138704,-73.81791097319902
40.852382131554506,-73.80864510334314
40.765360607933566,-73.75368357098878
40.736834549047366,-73.73846239245714
40.774616242088705,-73.73846029139341
40.83010606531086,-73.78212324178995
40.86923325870218,-73.84257625437559
40.857296236493006,-73.84326976931871
40.869887941219226,-73.86950136370244
40.89846210245075,-73.83125357724012
40.853108704723745,-73.83923928833784
40.59911386732044,-73.75204444325746
40.56740430060806,-73.7318375150043
40.575443000234976,-73.77084403134168
40.607236594595335,-73.74099272883714
40.57277858320656,-73.78059477008165
40.5769834822792,-73.77096720434011
40.56564194027367,-73.7360841671306
40.57908058229866,-73.75491440690341
40.55128866497459,-73.74257342911542
40.580209509171866,-73.78835311926187
40.59489174250545,-73.75275704658806
40.61696444515171,-73.77161798275293
40.601267666258245,-73.78542112208189
41.036833838261984,-73.7972331384498
41.03678299549999,-73.8452945092994
41.040176436938665,-73.84075017667594
41.03779400948467,-73.79630014694513
41.03865988615932,-73.82991075909914
41.04246060613575,-73.82986332870306
41.045664713420294,-73.81865033901514
41.03991256717625,-73.75129433370412
41.03907559875431,-73.81558119154752
41.044001177586935,-73.80411863721193
41.04549600247326,-73.81244330502331
41.035007790364645,-73.7899652907926
41.033496633805655,-73.75679813719572
41.03096951607647,-73.76366855598272
41.0358028567213,-73.85733484870971
41.03321947220745,-73.81269751883329
41.031661376990705,-73.79971780277074
41.039114729203604,-73.83526820338548
41.0364206588644,-73.80160046017946
41.02799983385982,-73.80566695726694
41.02754060987415,-73.81892823077024
41.03187494043293,-73.74412921465219
41.0378977513689,-73.79892553783239
40.79739767748895,-73.79154412842573
40.79668828163328,-73.79182766772092
40.828117706515215,-73.87687194741548
40.845604852475546,-73.83320483959497
40.75836778239379,-73.80545190370859
40.789959571026586,-73.78125560677827
40.77621842611613,-73.78539486623586
40.782997063063405,-73.80964206553281
40.76277237250967,-73.7653992811519
40.8012786774713,-73.757495735057
40.77232012774827,-73.77200191117109
40.85248200658741,-73.82518323159994
40.77803865511002,-73.78265895343603
40.810734574385314,-73.77653327978433
41.01179845694485,-73.72277313865007
41.011369988955884,-73.7383009383756
41.01337431434574,-73.72587995625318
41.01776449445667,-73.73826681471647
41.0121825790781,-73.72015431917491
41.01637740496578,-73.72977562642873
40.993690893687635,-73.75744738078893
40.95519146386566,-73.72439501083673
